name,part_number,manufacturer_id,price,installation_difficulty,installation_time,symptoms,product_types,replacement_parts,manufacturer,availability,video_url,product_url
Gaggenau Refrigerator Pantry Shelf Glass,PS11743493,WP67002332,131.34,,,,Refrigerator.,"AP6010314, 12204815, 12204815N, 67002332, 8171055",Whirlpool,Special Order,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11743493-Whirlpool-WP67002332-Refrigerator-Pantry-Shelf-Glass.htm?SourceCode=18
Gaggenau Refrigerator Door Bin,PS11752091,WPW10289494,59.65,,,,Refrigerator.,"12699004, 67005054, W10289494",Whirlpool,Special Order,,https://www.partselect.com/PS11752091-Whirlpool-WPW10289494-Door-Bin.htm?SourceCode=18
Gaggenau Refrigerator Door Bin,PS11752870,WPW10324005,54.0,,,,Refrigerator.,"12557212, 12557212SP, 12557212V, 12557214, 12557214K, 67001962, 67003614, 67003766, W10324005",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11752870-Whirlpool-WPW10324005-Door-Bin.htm?SourceCode=18
Gaggenau Refrigerator Tray,PS11704950,00635306,216.18,,,,"Refrigerator, Freezer.","AP5972216, 00606179, 606179, 635306",Bosch,Special Order,,https://www.partselect.com/PS11704950-Bosch-00635306-TRAY.htm?SourceCode=18
Gaggenau Refrigerator Shelf,PS11705211,00772708,264.84,,,,Refrigerator.,"AP5972301, 00478999, 00681312, 478999, 681312, 772708",Bosch,Special Order,,https://www.partselect.com/PS11705211-Bosch-00772708-SHELF.htm?SourceCode=18
Gaggenau Refrigerator Ice Bucket,PS11743653,WP67005959,109.82,,,Ice maker won’t dispense ice | Ice maker not making ice,Refrigerator.,"AP6010473, 12517801, 67005067, 67005959",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11743653-Whirlpool-WP67005959-Ice-Bucket.htm?SourceCode=18
Gaggenau Refrigerator Ice Maker Auger And Crusher Blade Assembly,PS11738609,WP12740302,260.95,,,Ice maker won’t dispense ice | Ice maker not making ice,Refrigerator.,"AP6005559, 12740302, 67003350, 67612-1, R0156803",Whirlpool,In Stock,https://www.youtube.com/watch?v=A1iYxZsHfY0,https://www.partselect.com/PS11738609-Whirlpool-WP12740302-Ice-Maker-Auger-and-Crusher-Blade-Assembly.htm?SourceCode=18
Gaggenau Refrigerator Ice Maker Helix End Cap,PS11747838,WPD7749401,26.95,,,Ice maker won’t dispense ice | Ice maker not making ice,Refrigerator.,"AP6014596, 0312517, 4343893, D7749401, Y0312517",Whirlpool,In Stock,https://www.youtube.com/watch?v=uiadPwYQtMc,https://www.partselect.com/PS11747838-Whirlpool-WPD7749401-Ice-Maker-Helix-End-Cap.htm?SourceCode=18
Gaggenau Refrigerator Water Fill Cup & Bearing,PS11743318,WP628356,32.5,,,Ice maker not making ice | Leaking | Ice maker dispenses too much ice | Ice maker won’t dispense ice,"Refrigerator, Ice Maker, Freezer.","AP6010142, 0056596, 0312737, 14211506, 2155035, 627791, 628356, 8170928, 95100-1, R0156227, R0156627, R0156839, Y0056596, Y0312737",Whirlpool,In Stock,https://www.youtube.com/watch?v=Ia0v-HApuA0,https://www.partselect.com/PS11743318-Whirlpool-WP628356-Refrigerator-Water-Fill-Cup-Bearing.htm?SourceCode=18
Gaggenau Refrigerator Ice Maker Shutoff Arm,PS11743571,WP67004028,50.35,,,Ice maker not making ice | Ice maker dispenses too much ice | Ice maker won’t dispense ice,"Refrigerator, Ice Maker.","10884401, 12868001, 14214703, 4344400, 67001257, 67004028, 8170939, 8171289, D7813101, W10187808",Whirlpool,In Stock,https://www.youtube.com/watch?v=nTG9R4arsQE,https://www.partselect.com/PS11743571-Whirlpool-WP67004028-Ice-Maker-Shutoff-Arm.htm?SourceCode=18
Gaggenau Refrigerator Ice Maker Front Cover,PS11752097,WPW10289690,8.37,,,,"Refrigerator, Ice Maker, Wine and Beverage Cooler, Freezer.","AP6018794, 10519801, 10519802, 10519803, 10519806, 10519807, 1115840, 1115846, 1116224, 1116759, 1117230, 1119229, 1119551, 1126796, 1129325, 12582501, 12582503, 2174155, 2174156, 2174183 ... Show more",Whirlpool,In Stock,,https://www.partselect.com/PS11752097-Whirlpool-WPW10289690-Ice-Maker-Front-Cover.htm?SourceCode=18
Gaggenau Refrigerator Crushed Ice Wheel,PS11743477,WP67002052,45.95,,,Ice maker won’t dispense ice,Refrigerator.,"10114702, 10114703, 4343895, 67002052",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11743477-Whirlpool-WP67002052-Refrigerator-Crushed-Ice-Wheel.htm?SourceCode=18
Gaggenau Refrigerator Ice Bucket,PS11743447,WP67001255,92.64,,,,"Refrigerator, Freezer, Ice Maker.","AP6010269, 0054451, 10476201, 10476202, 10476203, 10476204, 10476206, 10476207, 12695001, 12695001N, 12695001V, 4344579, 67001255, 67140-1, 67140-3, 68346-1, 69919-1, 8170399, 8170926, D7053901 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=cpE1JPxu5u8,https://www.partselect.com/PS11743447-Whirlpool-WP67001255-Ice-Bucket.htm?SourceCode=18
Gaggenau Refrigerator Ice Stripper,PS11739041,WP2182124,48.25,,,Ice maker not making ice | Ice maker won’t dispense ice,"Refrigerator, Ice Maker, Freezer.","AP6005979, 0312742, 14214059, 2182124, 627788, 8170929, 95102-1, R0183120, Y0312742",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11739041-Whirlpool-WP2182124-Refrigerator-Ice-Stripper.htm?SourceCode=18
Gaggenau Refrigerator Ice Maker,PS11749921,WPW10190972,68.55,,,Ice maker not making ice,"Refrigerator, Ice Maker.","06100048, 61001014, 61005948, 67002266, 67002377, 67006665, D7812308, D7812309, D7846301, D7846302, D7846305, D7846305A, D7846306Q, R0150105, R0156724, R0156831, R0161070, W10190972, Y06100048",Whirlpool,Special Order,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11749921-Whirlpool-WPW10190972-Ice-Maker.htm?SourceCode=18
Gaggenau Refrigerator Water Tube Kit,PS11730901,W10823511,26.95,,,Leaking | Ice maker not making ice | Not dispensing water,"Refrigerator, Ice Maker, Freezer.","AP5989588, 1105233, 1108197, 1108348, 1111250, 1112556, 1113158, 1113159, 1113371, 1113372, 1119096, 2001259, 2001321, 2001322, 2155294, 2172593, 2174662, 2181940, 2181941, 2181942 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=SoHMpLuqOwM,https://www.partselect.com/PS11730901-Whirlpool-W10823511-Refrigerator-Water-Tube-Kit.htm?SourceCode=18
Gaggenau Refrigerator Water Tube Connector/union 5/16 To,PS11740187,WP2300868,20.95,,,Leaking | Not dispensing water,Refrigerator.,"AP6007080, 12002027, 2300868, 61001614, 61005808, 61006182, 68948-1, 8171041, 8208165, B5706903, R0181047, W10271541, WP2300868VP, YR0181047",Whirlpool,In Stock,https://www.youtube.com/watch?v=tliNnm4ChSg,https://www.partselect.com/PS11740187-Whirlpool-WP2300868-Refrigerator-Water-Tube-Connector-Union-5-16-To-5-16.htm?SourceCode=18
Gaggenau Refrigerator Ice Maker Fill Tube,PS12727858,W11176463,55.03,,,Leaking | Ice maker not making ice,"Refrigerator, Ice Maker.","AP6892424, 10463201, 10463203, 10463203SP, 8170414, W10137519, W11097729, WPW10137519",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS12727858-Whirlpool-W11176463-Refrigerator-Ice-Maker-Fill-Tube.htm?SourceCode=18
Gaggenau Refrigerator Plastic Tubing,PS11747816,WPB5705307,16.95,,,Leaking,"Refrigerator, Freezer, Ice Maker.","0053891, 0053892, 0054341, 0055423, 0056609, 0057048, 14201195, 55602-1, 55602-10, 55602-11, 55602-12, 55602-13, 55602-14, 55602-15, 55602-16, 55602-17, 55602-18, 55602-19, 55602-2, 55602-20 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11747816-Whirlpool-WPB5705307-Refrigerator-Plastic-Tubing.htm?SourceCode=18
Gaggenau Refrigerator Plastic Tube Insert,PS11747809,WPA3223101,9.95,,,Leaking,"Refrigerator, Ice Maker, Dryer.","4344402, A3223101, A3223101SP",Whirlpool,Special Order,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11747809-Whirlpool-WPA3223101-Refrigerator-Plastic-Tube-Insert.htm?SourceCode=18
Gaggenau Refrigerator Compression Nut,PS11743305,WP627018,11.95,,,Leaking | Ice maker not making ice,"Refrigerator, Ice Maker, Freezer.","4339663, 4343704, 488810, 55419-1, 55419001, 627018, 67003190, 69583-1, M0282301, M0753001, M7530-1, Y67003190, Y695831",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11743305-Whirlpool-WP627018-Refrigerator-Compression-Nut.htm?SourceCode=18
Gaggenau Refrigerator Hose,PS11705375,11008118,83.64,,,,"Freezer, Refrigerator.","00246034, 00247192, 00488557, 00674970, 246034, 247192, 488557, 674970",Bosch,Special Order,,https://www.partselect.com/PS11705375-Bosch-11008118-HOSE.htm?SourceCode=18
Gaggenau Refrigerator Outlet Hose,PS12367794,12014409,14.81,,,,"Freezer, Refrigerator.","00645712, 645712",Bosch,Special Order,,https://www.partselect.com/PS12367794-Bosch-12014409-OUTLET-HOSE.htm?SourceCode=18
Gaggenau Refrigerator Telescopic Extension Rai,PS10060756,00630803,82.19,,,,Refrigerator.,"AP5953306, 00623790, 00665067, 623790, 630803, 665067",Bosch,Special Order,,https://www.partselect.com/PS10060756-Bosch-00630803-TELESCOPIC-EXTENSION-RAI.htm?SourceCode=18
Gaggenau Refrigerator Water Line Assembly,PS2068715,67004938,75.56,,,,Refrigerator.,"AP4079055, 1071065, 12615502, 12615503, 67003649, 67004118, 67004938, 67005035",Whirlpool,Special Order,,https://www.partselect.com/PS2068715-Whirlpool-67004938-Water-Line-Assembly.htm?SourceCode=18
Gaggenau Refrigerator 00 Sensor,PS8728095,00617203,18.92,,,,"Freezer, Refrigerator.","AP4527103, 00604025, 604025, 617203",Bosch,In Stock,,https://www.partselect.com/PS8728095-Bosch-00617203-00-Sensor.htm?SourceCode=18
Gaggenau Refrigerator Sensor-ntc,PS8726185,00604180,15.99,,,,"Refrigerator, Freezer.","AP3955433, 604180",Bosch,In Stock,,https://www.partselect.com/PS8726185-Bosch-00604180-SENSOR-NTC.htm?SourceCode=18
Gaggenau Refrigerator Temperature Sensor,PS8727544,00612240,63.03,,,,"Freezer, Refrigerator.","AP4397505, 612240",Bosch,In Stock,,https://www.partselect.com/PS8727544-Bosch-00612240-TEMPERATURE-SENSOR.htm?SourceCode=18
Gaggenau Refrigerator Sensor-ntc,PS8729617,00641078,11.49,,,,"Freezer, Refrigerator.","AP3962523, 641078",Bosch,Special Order,,https://www.partselect.com/PS8729617-Bosch-00641078-SENSOR-NTC.htm?SourceCode=18
Gaggenau Refrigerator Sensor-ntc,PS8712793,00420667,40.42,,,,"Refrigerator, Freezer.","AP3961989, 420667",Bosch,Special Order,,https://www.partselect.com/PS8712793-Bosch-00420667-SENSOR-NTC.htm?SourceCode=18
Gaggenau Refrigerator 00 Ntc Sensor,PS8726175,00604123,12.0,,,,"Freezer, Refrigerator.","AP3955564, 604123",Bosch,Special Order,,https://www.partselect.com/PS8726175-Bosch-00604123-00-NTC-Sensor.htm?SourceCode=18
Gaggenau Refrigerator Temperature Sensor,PS8726600,00606502,91.36,,,,Refrigerator.,"AP4339759, 606502",Bosch,Special Order,,https://www.partselect.com/PS8726600-Bosch-00606502-TEMPERATURE-SENSOR.htm?SourceCode=18
Gaggenau Refrigerator Temperature Sensor,PS8726601,00606503,108.04,,,,Refrigerator.,"AP4339665, 606503",Bosch,Special Order,,https://www.partselect.com/PS8726601-Bosch-00606503-TEMPERATURE-SENSOR.htm?SourceCode=18
Gaggenau Refrigerator Temperature Sensor,PS8727330,00611235,28.01,,,,Refrigerator.,"AP4355191, 611235",Bosch,Special Order,,https://www.partselect.com/PS8727330-Bosch-00611235-TEMPERATURE-SENSOR.htm?SourceCode=18
Gaggenau Refrigerator Door Complete,PS11738612,WP12744905,69.6,,,,Refrigerator.,"12744905, 12744905SP, 12744905V, 67003819, 8171204",Whirlpool,In Stock,https://www.youtube.com/watch?v=dnxokUBzRE0,https://www.partselect.com/PS11738612-Whirlpool-WP12744905-Door-Complete.htm?SourceCode=18
Gaggenau Refrigerator Door-outer,PS12718867,00719302,540.17,,,,Refrigerator.,"00244813, 00711406, 244813, 711406, 719302",Bosch,Special Order,,https://www.partselect.com/PS12718867-Bosch-00719302-DOOR-OUTER.htm?SourceCode=18
Gaggenau Refrigerator Door-outer,PS12730078,23000276,568.5,,,,Refrigerator.,"00244899, 00711398, 244899, 711398",Bosch,Special Order,,https://www.partselect.com/PS12730078-Bosch-23000276-DOOR-OUTER.htm?SourceCode=18
Gaggenau Refrigerator Door-outer,PS12730079,23000277,577.62,,,,Refrigerator.,"00245244, 00711399, 245244, 711399",Bosch,Special Order,,https://www.partselect.com/PS12730079-Bosch-23000277-DOOR-OUTER.htm?SourceCode=18
Gaggenau Refrigerator Door-outer,PS12730080,23000278,547.29,,,,Refrigerator.,"00608078, 00711400, 608078, 711400",Bosch,Special Order,,https://www.partselect.com/PS12730080-Bosch-23000278-DOOR-OUTER.htm?SourceCode=18
Gaggenau Refrigerator Door-outer,PS12730081,23000279,700.33,,,,Refrigerator.,"00244900, 00711401, 244900, 711401",Bosch,Special Order,,https://www.partselect.com/PS12730081-Bosch-23000279-DOOR-OUTER.htm?SourceCode=18
Gaggenau Refrigerator Door-outer,PS12730082,23000280,946.82,,,,Refrigerator.,"00245248, 00711402, 245248, 711402",Bosch,Special Order,,https://www.partselect.com/PS12730082-Bosch-23000280-DOOR-OUTER.htm?SourceCode=18
Gaggenau Refrigerator Door-outer,PS12730083,23000281,792.09,,,,Refrigerator.,"00245247, 00711403, 245247, 711403",Bosch,Special Order,,https://www.partselect.com/PS12730083-Bosch-23000281-DOOR-OUTER.htm?SourceCode=18
Gaggenau Refrigerator Door-outer,PS12730084,23000282,808.08,,,,Refrigerator.,"00244901, 00711404, 244901, 711404",Bosch,Special Order,,https://www.partselect.com/PS12730084-Bosch-23000282-DOOR-OUTER.htm?SourceCode=18
Gaggenau Refrigerator Door Closure Cam Kit,PS2168612,R0181181,10.45,,,Door won’t open or close | Clicking sound | Door Sweating | Fridge too warm,Refrigerator.,"AP4247867, 1035, 0057151, 0057153, 0312511, 0312526, 0312527, 12113201, 12113202, 12113203, 12113204, 12113402, 12113501, 12113502, 12431301, 12431302, 4343794, 4343795, 4343938, 4343939 ... Show more",Whirlpool,In Stock,https://www.youtube.com/watch?v=pZnJaay1WkA,https://www.partselect.com/PS2168612-Whirlpool-R0181181-Refrigerator-Door-Closure-Cam-Kit.htm?SourceCode=18
Gaggenau Refrigerator Door Closer (white),PS11743547,WP67003638,9.95,,,Door won’t open or close | Clicking sound,Refrigerator.,"AP6010368, 12028505W, 67002730, 67003422, 67003638, 8171245",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11743547-Whirlpool-WP67003638-Refrigerator-Door-Closer-White.htm?SourceCode=18
Gaggenau Refrigerator Door Stop,PS2008839,12968202W,44.04,,,,Refrigerator.,"AP4014498, 10447106, 10447108, 10447111, 12051010, 12051014, 12968202W, 4344463, 67003779, 8170670, 8171205, WP67003779",Whirlpool,On Order,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS2008839-Whirlpool-12968202W-Door-Stop.htm?SourceCode=18
Gaggenau Refrigerator Hinge-door,PS2346006,12626911ED,46.18,,,,Refrigerator.,"12626902ED, 12626908ED, 67001888, 67005826",Whirlpool,In Stock,,https://www.partselect.com/PS2346006-Whirlpool-12626911ED-HINGE-DOOR.htm?SourceCode=18
Gaggenau Refrigerator Door Hinge Bushing,PS11743506,WP67002731,9.95,,,Door won’t open or close,Refrigerator.,"12028601B, 67002731, 8208264",Whirlpool,In Stock,,https://www.partselect.com/PS11743506-Whirlpool-WP67002731-Refrigerator-Door-Hinge-Bushing.htm?SourceCode=18
Gaggenau Refrigerator Door Hinge Bushing,PS2068748,67004978,22.95,,,,Refrigerator.,"AP4079064, 1071100, 10961006B, 67003058, 67003369, 67004978, 8171213",Whirlpool,Special Order,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS2068748-Whirlpool-67004978-Door-Hinge-Bushing.htm?SourceCode=18
Gaggenau Refrigerator Door Bushing (white),PS11743607,WP67004977,9.95,,,Door won’t open or close,Refrigerator.,"AP6010428, 10961006W, 4343945, 67003057, 67003368, 67004977, 8208208, C8964401",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS11743607-Whirlpool-WP67004977-Refrigerator-Door-Bushing-White.htm?SourceCode=18
Gaggenau Refrigerator Top Door Hinge - Right Side,PS2340693,12626910ED,52.45,,,,Refrigerator.,"AP4362726, 1469174, 12626901ED, 12626907ED, 67005824, 8170764",Whirlpool,Special Order,,https://www.partselect.com/PS2340693-Whirlpool-12626910ED-Top-Door-Hinge-Right-Side.htm?SourceCode=18
Gaggenau Refrigerator Closure Shim,PS11743634,WP67005716,9.95,,,,Refrigerator.,"10361806, 67005716, B8387704",Whirlpool,In Stock,,https://www.partselect.com/PS11743634-Whirlpool-WP67005716-Closure-Shim.htm?SourceCode=18
Gaggenau Refrigerator Sheet,PS11704917,00634947,18.92,,,,"Freezer, Refrigerator.","AP5972184, 00606169, 00626122, 606169, 626122, 634947",Bosch,Special Order,,https://www.partselect.com/PS11704917-Bosch-00634947-SHEET.htm?SourceCode=18
Gaggenau Refrigerator Socket,PS12749532,W11447232,11.95,,,Light not working,"Refrigerator, Freezer.","12570701, 12570701SP, 12570701V, 12570702, 12570705, 67002216, 67002551, 67005016, 67005886, 8170839, W10134763, W10134764, W10134764V, W10352518, WPW10134764, Y12570701",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS12749532-Whirlpool-W11447232-SOCKET.htm?SourceCode=18
Gaggenau Refrigerator Light Cover,PS12704514,W11284721,56.55,,,,Refrigerator.,"12806501, 12806501N, 67003897, 8208188, W11132917, WP67003897",Whirlpool,In Stock,,https://www.partselect.com/PS12704514-Whirlpool-W11284721-Refrigerator-Light-Cover.htm?SourceCode=18
Gaggenau Refrigerator Lamp-halogen,PS8696743,00157311,48.18,,,,"Range, Refrigerator, Microwave Oven Combo, Wall Oven.","AP2801933, 00150188, 00187385, 00415813, 14-38-551, 150188, 157311, 187385, 415813, 604186",Bosch,In Stock,,https://www.partselect.com/PS8696743-Bosch-00157311-LAMP-HALOGEN.htm?SourceCode=18
Gaggenau Refrigerator Lamp-halogen,PS8698462,00189351,24.35,,,,"Range Hood, Freezer, Refrigerator, Range.","AP3954030, 00420228, 00603994, 189351, 420228, 603994, 830236",Bosch,In Stock,,https://www.partselect.com/PS8698462-Bosch-00189351-LAMP-HALOGEN.htm?SourceCode=18
Gaggenau Refrigerator Housing- L,PS2375014,12806601,57.7,,,,Refrigerator.,"AP4511376, 12806601V, 67003901, 8208189",Whirlpool,Special Order,,https://www.partselect.com/PS2375014-Whirlpool-12806601-HOUSING-L.htm?SourceCode=18
Gaggenau Refrigerator Light Bulb,PS11743499,WP67002552,7.95,,,,"Refrigerator, Microwave, Range, Freezer.","AP6010320, 1077201, 2158865, 24082-1, 24082-2, 67002552, 7-3027, 703027, 7407P001-60, 7407P027-60, 851682, A0282802, A0282802Q, A0282808, A0282808V, WP851682, Y703027",Whirlpool,In Stock,,https://www.partselect.com/PS11743499-Whirlpool-WP67002552-Light-Bulb.htm?SourceCode=18
Gaggenau Refrigerator Lamp,PS8725921,00602674,11.45,,,,"Freezer, Refrigerator.","AP4508914, 00039338, 00060043, 00158238, 039338, 060043, 099015, 158238, 39338, 60043, 602674",Bosch,Special Order,,https://www.partselect.com/PS8725921-Bosch-00602674-LAMP.htm?SourceCode=18
Gaggenau Refrigerator Lamp-halogen,PS8726190,00604186,15.35,,,,"Refrigerator, Freezer.",AP3955411,Bosch,In Stock,,https://www.partselect.com/PS8726190-Bosch-00604186-LAMP-HALOGEN.htm?SourceCode=18
Gaggenau Refrigerator Lamp-halogen,PS8726559,00606212,48.82,,,,Refrigerator.,"AP4066931, 606212",Bosch,Special Order,,https://www.partselect.com/PS8726559-Bosch-00606212-LAMP-HALOGEN.htm?SourceCode=18
Gaggenau Refrigerator Lamp-halogen,PS8726567,00606228,45.53,,,,Refrigerator.,"AP4070518, 606228",Bosch,Special Order,,https://www.partselect.com/PS8726567-Bosch-00606228-LAMP-HALOGEN.htm?SourceCode=18
Gaggenau Refrigerator Insulation,PS1632252,67003796,22.95,,,,Refrigerator.,"AP4077897, 12820503, 67001725, 67003796, 8170899, 8171247",Whirlpool,In Stock,https://www.youtube.com/watch?v=d6AvOkulk_g,https://www.partselect.com/PS1632252-Whirlpool-67003796-Insulation.htm?SourceCode=18
Gaggenau Refrigerator Insulating Part,PS12075401,11019935,21.92,,,,"Refrigerator, Freezer.","00661187, 661187",Bosch,Special Order,,https://www.partselect.com/PS12075401-Bosch-11019935-INSULATING-PART.htm?SourceCode=18
Gaggenau Refrigerator Insulating Part,PS12072228,11018805,29.93,,,,"Refrigerator, Freezer.","00244559, 00708318, 244559, 708318",Bosch,Special Order,,https://www.partselect.com/PS12072228-Bosch-11018805-INSULATING-PART.htm?SourceCode=18
